id,date,h_humidity,h_temperature,a_humidity,a_temperature,a_voc,w_temperature,w_alarm
141155,2024-07-08 08:37:20.919315+00:00,41.0,26.1,41.3,25.6,95,24.3,False
141171,2024-07-08 08:47:21.453062+00:00,42.0,26.1,41.4,25.6,101,24.3,False
141187,2024-07-08 09:07:22.384544+00:00,42.0,26.2,41.3,25.6,98,24.5,False
141203,2024-07-08 09:17:22.865979+00:00,42.0,26.2,41.4,25.7,101,24.6,False
141221,2024-07-08 09:52:22.241113+00:00,42.0,26.2,41.5,25.7,101,24.8,False
141237,2024-07-08 10:07:22.889240+00:00,42.0,26.3,41.5,25.8,97,24.8,False
141253,2024-07-08 10:22:23.634490+00:00,42.0,26.3,42.2,25.8,97,24.9,False
141269,2024-07-08 10:37:24.361129+00:00,43.0,26.4,42.2,25.8,99,25.0,False
141285,2024-07-08 10:52:25.073605+00:00,43.0,26.4,42.2,25.9,104,25.2,False
141303,2024-07-08 11:08:52.187835+00:00,43.0,26.4,42.5,25.9,104,25.5,False
141319,2024-07-08 11:18:52.718252+00:00,43.0,26.5,43.1,25.9,107,25.7,False
141335,2024-07-08 11:38:53.698366+00:00,43.0,26.5,43.1,26.0,106,25.9,False
141351,2024-07-08 11:48:54.188822+00:00,43.0,26.6,43.1,26.0,107,26.1,False
141367,2024-07-08 12:08:55.159042+00:00,43.0,26.6,43.1,26.0,106,26.3,False
141387,2024-07-08 12:22:22.454523+00:00,43.0,26.7,43.1,26.1,108,26.4,False
141403,2024-07-08 12:32:22.920285+00:00,43.0,26.7,43.1,26.1,108,26.4,False
141419,2024-07-08 12:51:03.587933+00:00,43.0,26.7,43.0,26.2,104,26.5,False
141435,2024-07-08 13:10:04.522407+00:00,43.0,26.8,42.9,26.2,100,26.6,False
141453,2024-07-08 13:19:34.276017+00:00,43.0,26.8,42.8,26.2,100,26.6,False
141469,2024-07-08 13:39:35.242553+00:00,43.0,26.8,42.7,26.3,103,26.6,False
141485,2024-07-08 13:49:35.737985+00:00,43.0,26.9,42.7,26.2,105,26.6,False
141501,2024-07-08 14:09:36.683151+00:00,43.0,26.9,42.6,26.3,111,26.7,False
141517,2024-07-08 14:19:37.149627+00:00,43.0,26.9,42.6,26.3,100,26.8,False
141535,2024-07-08 14:32:02.763653+00:00,43.0,26.9,42.5,26.4,100,26.8,False
141551,2024-07-08 14:52:03.752536+00:00,43.0,26.9,42.6,26.4,108,26.8,False
141567,2024-07-08 15:02:04.235784+00:00,43.0,26.9,42.6,26.4,107,26.9,False
141583,2024-07-08 15:22:05.212605+00:00,43.0,27.0,42.6,26.4,107,27.0,False
141599,2024-07-08 15:32:05.743122+00:00,43.0,27.0,42.6,26.4,104,27.1,False
141617,2024-07-08 15:52:03.858416+00:00,43.0,27.0,42.6,26.5,104,27.1,False
141633,2024-07-08 16:02:04.286687+00:00,43.0,27.0,42.6,26.5,108,27.2,False
141649,2024-07-08 16:22:26.138146+00:00,43.0,27.0,42.6,26.5,105,27.3,False
141665,2024-07-08 16:32:26.736928+00:00,43.0,27.0,42.6,26.5,108,27.4,False
141681,2024-07-08 16:52:27.558812+00:00,43.0,27.1,42.7,26.5,111,27.4,False
141699,2024-07-08 17:09:29.403840+00:00,43.0,27.1,42.7,26.5,111,27.5,False
141715,2024-07-08 17:19:29.785141+00:00,43.0,27.1,42.7,26.5,113,27.6,False
141731,2024-07-08 17:39:30.807185+00:00,43.0,27.2,42.7,26.5,114,27.6,False
141747,2024-07-08 17:49:31.255275+00:00,43.0,27.1,42.7,26.6,114,27.8,False
141763,2024-07-08 18:09:32.140876+00:00,43.0,27.2,42.8,26.6,111,27.9,False
141781,2024-07-08 18:37:46.470638+00:00,43.0,27.2,42.8,26.6,111,28.0,False
141797,2024-07-08 18:52:47.151244+00:00,43.0,27.2,42.8,26.7,109,28.2,False
141813,2024-07-08 19:07:47.879326+00:00,43.0,27.3,42.8,26.7,107,28.6,False
141829,2024-07-08 19:22:48.532258+00:00,43.0,27.3,42.9,26.7,111,29.4,False
141845,2024-07-08 19:37:49.141417+00:00,43.0,27.3,42.9,26.8,112,30.4,False
141863,2024-07-08 19:54:29.579736+00:00,43.0,27.4,42.9,26.8,112,31.3,False
141879,2024-07-08 20:04:30.112325+00:00,43.0,27.4,42.9,26.9,115,31.1,False
141895,2024-07-08 20:24:31.031421+00:00,43.0,27.4,42.8,26.9,113,31.3,False
141911,2024-07-08 20:34:31.479846+00:00,43.0,27.5,42.8,27.0,117,31.4,False
141927,2024-07-08 20:50:33.268982+00:00,43.0,27.5,42.8,27.0,119,31.1,False
141947,2024-07-08 21:02:28.047477+00:00,43.0,27.6,42.7,27.1,116,30.3,False
141963,2024-07-08 21:22:29.106037+00:00,43.0,27.6,42.7,27.1,125,29.3,False
141979,2024-07-08 21:32:29.608104+00:00,43.0,27.6,42.6,27.1,124,28.3,False
141995,2024-07-08 21:52:30.596610+00:00,43.0,27.6,42.6,27.1,125,27.5,False
142013,2024-07-08 22:10:00.425932+00:00,43.0,27.6,42.6,27.1,125,26.8,False
142029,2024-07-08 22:20:00.915668+00:00,43.0,27.5,42.6,27.1,130,26.3,False
142045,2024-07-08 22:40:01.832839+00:00,43.0,27.5,42.8,27.0,136,26.0,False
142061,2024-07-08 22:50:02.329603+00:00,43.0,27.5,42.8,27.0,137,25.6,False
142077,2024-07-08 23:10:03.295968+00:00,43.0,27.5,42.9,27.0,142,25.4,False
142095,2024-07-08 23:22:28.932450+00:00,43.0,27.4,42.9,26.9,142,25.3,False
142111,2024-07-08 23:32:29.465834+00:00,43.0,27.4,43.1,26.9,143,25.1,False
142127,2024-07-08 23:52:30.445278+00:00,43.0,27.4,43.2,26.8,141,25.0,False
142143,2024-07-09 00:02:30.934055+00:00,44.0,27.4,43.4,26.8,144,24.9,False
142159,2024-07-09 00:22:31.911974+00:00,44.0,27.4,43.6,26.7,146,24.8,False
142177,2024-07-09 00:33:30.084642+00:00,44.0,27.4,43.6,26.7,146,24.8,False
142193,2024-07-09 00:53:31.074765+00:00,44.0,27.3,43.6,26.7,149,24.7,False
142209,2024-07-09 01:03:31.519898+00:00,44.0,27.3,43.7,26.7,148,24.6,False
142225,2024-07-09 01:23:53.399738+00:00,44.0,27.3,43.9,26.7,150,24.5,False
142241,2024-07-09 01:33:53.846122+00:00,44.0,27.3,44.1,26.7,152,24.4,False
142259,2024-07-09 01:50:55.580837+00:00,44.0,27.3,44.2,26.6,152,24.3,False
142275,2024-07-09 02:10:56.476784+00:00,44.0,27.2,44.4,26.6,150,24.3,False
142291,2024-07-09 02:20:56.908112+00:00,44.0,27.2,44.4,26.6,151,24.2,False
142307,2024-07-09 02:40:57.780752+00:00,45.0,27.2,44.6,26.5,147,24.1,False
142323,2024-07-09 02:50:58.230707+00:00,45.0,27.2,44.6,26.5,148,24.0,False
142341,2024-07-09 03:23:10.553153+00:00,45.0,27.1,44.8,26.5,148,24.0,False
142357,2024-07-09 03:38:11.278347+00:00,45.0,27.1,44.8,26.5,152,23.9,False
142373,2024-07-09 03:53:12.009769+00:00,45.0,27.1,45.0,26.5,153,23.9,False
142389,2024-07-09 04:08:12.660253+00:00,45.0,27.2,45.1,26.5,151,23.8,False
142405,2024-07-09 04:23:13.371856+00:00,45.0,27.2,45.2,26.5,153,23.8,False
142423,2024-07-09 04:33:15.899567+00:00,45.0,27.1,45.2,26.5,153,23.6,False
142439,2024-07-09 04:53:16.813763+00:00,45.0,27.1,45.3,26.5,138,23.6,False
142455,2024-07-09 05:03:17.293067+00:00,45.0,27.1,45.3,26.4,140,23.6,False
142471,2024-07-09 05:23:18.223115+00:00,45.0,27.1,45.4,26.4,143,23.5,False
142487,2024-07-09 05:33:18.696725+00:00,45.0,27.1,45.4,26.4,141,23.5,False
142507,2024-07-09 05:54:47.862868+00:00,45.0,27.0,45.6,26.4,140,23.4,False
142523,2024-07-09 06:05:48.398269+00:00,45.0,27.1,45.7,26.4,139,23.3,False
142539,2024-07-09 06:25:49.374670+00:00,46.0,27.0,45.9,26.3,140,23.4,False
142555,2024-07-09 06:35:49.914782+00:00,46.0,27.0,46.0,26.3,138,23.5,False
142573,2024-07-09 06:50:26.623499+00:00,46.0,27.0,46.2,26.3,138,23.9,False
142589,2024-07-09 07:10:27.616695+00:00,46.0,27.0,46.3,26.3,138,24.1,False
142605,2024-07-09 07:20:28.088615+00:00,45.0,27.0,46.3,26.3,140,24.6,False
142621,2024-07-09 07:40:29.032258+00:00,45.0,27.0,45.9,26.3,147,24.9,False
142637,2024-07-09 07:50:29.512543+00:00,45.0,27.0,45.8,26.4,148,25.1,False
142655,2024-07-09 08:02:55.140148+00:00,46.0,27.0,45.9,26.4,148,25.2,False
142671,2024-07-09 08:22:56.113517+00:00,46.0,27.0,46.0,26.4,147,25.3,False
142687,2024-07-09 08:32:56.569743+00:00,46.0,27.0,46.2,26.5,152,25.3,False
142703,2024-07-09 08:52:57.615154+00:00,46.0,27.0,46.3,26.5,152,25.4,False
142719,2024-07-09 09:02:58.174174+00:00,46.0,27.1,46.4,26.5,154,25.4,False
142737,2024-07-09 09:21:41.835625+00:00,47.0,27.1,46.5,26.5,154,25.6,False
142753,2024-07-09 09:31:42.259268+00:00,47.0,27.1,46.7,26.5,163,25.8,False
142769,2024-07-09 09:51:43.097154+00:00,47.0,27.1,46.9,26.5,157,25.9,False
142785,2024-07-09 10:01:43.479753+00:00,47.0,27.2,47.2,26.6,163,26.0,False
142801,2024-07-09 10:21:44.272564+00:00,47.0,27.2,47.3,26.6,159,26.3,False
142819,2024-07-09 10:32:05.686671+00:00,47.0,27.3,47.4,26.6,159,26.4,False
142835,2024-07-09 10:52:06.788520+00:00,48.0,27.3,47.6,26.7,164,26.6,False
142851,2024-07-09 11:02:07.303121+00:00,48.0,27.4,48.1,26.7,168,26.8,False
142867,2024-07-09 11:22:08.317720+00:00,48.0,27.4,48.3,26.7,167,27.0,False
142883,2024-07-09 11:32:08.817507+00:00,49.0,27.4,48.5,26.8,172,27.1,False
142901,2024-07-09 12:08:34.338208+00:00,48.0,27.5,48.4,26.8,172,27.3,False
142917,2024-07-09 12:23:34.987729+00:00,48.0,27.5,48.1,26.8,168,27.4,False
142933,2024-07-09 12:38:35.741022+00:00,48.0,27.5,47.9,26.9,169,27.6,False
142949,2024-07-09 12:53:36.387480+00:00,48.0,27.6,47.6,26.9,168,27.7,False
142965,2024-07-09 13:08:37.072347+00:00,47.0,27.6,47.5,27.0,170,27.8,False
142983,2024-07-09 13:21:43.156256+00:00,47.0,27.6,47.2,27.0,170,28.0,False
142999,2024-07-09 13:31:43.641953+00:00,47.0,27.6,47.1,27.0,170,28.1,False
143015,2024-07-09 13:51:44.585877+00:00,47.0,27.6,47.0,27.0,171,28.2,False
143031,2024-07-09 14:01:45.065228+00:00,47.0,27.7,46.9,27.0,165,28.2,False
143047,2024-07-09 14:21:46.057690+00:00,47.0,27.7,46.7,27.0,172,28.4,False
143067,2024-07-09 14:40:49.824923+00:00,47.0,27.7,46.6,27.1,166,28.4,False
143083,2024-07-09 14:50:50.364707+00:00,47.0,27.7,46.4,27.1,165,28.6,False
143099,2024-07-09 15:06:22.462173+00:00,46.0,27.8,46.3,27.1,167,28.7,False
143115,2024-07-09 15:20:23.164923+00:00,46.0,27.8,46.1,27.1,155,28.8,False
143133,2024-07-09 15:40:52.772685+00:00,46.0,27.8,45.7,27.2,155,28.9,False
143149,2024-07-09 15:50:53.278026+00:00,46.0,27.8,45.7,27.2,152,28.9,False
143165,2024-07-09 16:10:54.269936+00:00,46.0,27.8,45.4,27.2,154,29.0,False
143181,2024-07-09 16:20:54.793063+00:00,46.0,27.8,45.4,27.3,150,29.1,False
143197,2024-07-09 16:40:55.738347+00:00,45.0,27.9,45.2,27.3,153,29.1,False
143215,2024-07-09 16:53:21.402570+00:00,45.0,27.9,45.1,27.3,153,29.2,False
143231,2024-07-09 17:03:21.885107+00:00,45.0,27.9,44.9,27.3,150,29.2,False
143247,2024-07-09 17:23:22.897721+00:00,45.0,27.9,44.9,27.4,151,29.3,False
143263,2024-07-09 17:33:23.380694+00:00,45.0,27.9,44.7,27.4,147,29.3,False
143279,2024-07-09 17:53:24.394657+00:00,45.0,27.9,44.7,27.4,144,29.3,False
143297,2024-07-09 18:03:08.762384+00:00,45.0,27.9,44.6,27.4,144,29.3,False
143313,2024-07-09 18:23:09.576239+00:00,45.0,28.0,44.5,27.4,145,29.4,False
143329,2024-07-09 18:33:10.071143+00:00,45.0,28.0,44.4,27.4,153,29.5,False
143345,2024-07-09 18:53:10.951030+00:00,44.0,28.0,44.2,27.5,148,29.8,False
143361,2024-07-09 19:03:11.357251+00:00,44.0,28.0,44.2,27.5,153,30.2,False
143379,2024-07-09 19:23:12.161820+00:00,44.0,28.0,44.2,27.5,153,30.2,False
143395,2024-07-09 19:33:33.569869+00:00,44.0,28.0,44.2,27.5,153,30.0,False
143411,2024-07-09 19:53:34.492834+00:00,44.0,28.0,44.2,27.5,158,30.6,False
143427,2024-07-09 20:03:34.960791+00:00,45.0,28.0,44.2,27.5,158,31.1,False
143443,2024-07-09 20:23:35.824557+00:00,45.0,28.1,44.2,27.5,155,31.3,False
143461,2024-07-09 20:53:58.383711+00:00,45.0,28.1,44.2,27.6,155,31.3,False
143477,2024-07-09 21:08:59.038944+00:00,45.0,28.1,44.1,27.6,152,30.5,False
143493,2024-07-09 21:23:59.731099+00:00,45.0,28.2,44.1,27.7,153,29.9,False
143509,2024-07-09 21:39:00.462106+00:00,45.0,28.1,44.1,27.6,163,28.9,False
143525,2024-07-09 21:54:01.193853+00:00,45.0,28.1,44.2,27.6,161,28.4,False
143543,2024-07-09 22:10:29.762548+00:00,45.0,28.1,44.3,27.6,161,27.2,False
143559,2024-07-09 22:20:30.246870+00:00,45.0,28.1,44.3,27.5,159,26.9,False
143575,2024-07-09 22:40:31.277888+00:00,45.0,28.1,44.4,27.5,156,26.6,False
143591,2024-07-09 22:50:31.752152+00:00,45.0,28.0,44.5,27.5,158,26.5,False
143607,2024-07-09 23:10:32.736802+00:00,45.0,28.0,44.5,27.5,148,26.3,False
143627,2024-07-09 23:22:17.553091+00:00,45.0,28.0,44.5,27.5,149,26.2,False
143643,2024-07-09 23:31:47.857389+00:00,45.0,28.0,44.6,27.4,159,26.1,False
143659,2024-07-09 23:51:44.019221+00:00,45.0,28.0,44.7,27.4,154,26.1,False
143675,2024-07-10 00:01:44.567604+00:00,45.0,28.0,44.7,27.4,158,26.0,False
143693,2024-07-10 00:21:18.477485+00:00,45.0,28.0,44.8,27.3,158,25.9,False
143709,2024-07-10 00:31:18.980116+00:00,45.0,28.0,44.8,27.3,155,25.9,False
143725,2024-07-10 00:51:19.972515+00:00,45.0,27.9,44.9,27.3,156,25.8,False
143741,2024-07-10 01:01:20.417352+00:00,45.0,27.9,45.0,27.3,160,25.7,False
143757,2024-07-10 01:21:21.429656+00:00,45.0,27.9,45.0,27.2,160,25.7,False
143775,2024-07-10 01:33:47.043005+00:00,45.0,27.9,45.1,27.2,160,25.6,False
143791,2024-07-10 01:53:48.060957+00:00,45.0,27.9,45.2,27.2,166,25.6,False
143807,2024-07-10 02:03:48.587502+00:00,45.0,27.8,45.2,27.2,161,25.5,False
143823,2024-07-10 02:23:49.575039+00:00,45.0,27.9,45.3,27.2,167,25.5,False
143839,2024-07-10 02:33:50.068048+00:00,45.0,27.9,45.4,27.1,165,25.4,False
143857,2024-07-10 02:54:35.708997+00:00,45.0,27.8,45.4,27.1,165,25.4,False
143873,2024-07-10 03:04:36.093663+00:00,45.0,27.8,45.4,27.1,166,25.3,False
143889,2024-07-10 03:24:37.056559+00:00,45.0,27.8,45.5,27.1,167,25.3,False
143905,2024-07-10 03:34:37.482967+00:00,46.0,27.8,45.5,27.1,171,25.3,False
143921,2024-07-10 03:54:38.399712+00:00,46.0,27.8,45.6,27.0,167,25.2,False
143939,2024-07-10 04:04:38.821050+00:00,46.0,27.8,45.6,27.0,167,25.1,False
143955,2024-07-10 04:25:00.673736+00:00,46.0,27.7,45.7,27.0,171,25.1,False
143971,2024-07-10 04:35:01.158464+00:00,46.0,27.7,45.7,27.0,170,25.0,False
143987,2024-07-10 04:55:02.092627+00:00,46.0,27.7,45.8,27.0,171,24.9,False
144003,2024-07-10 05:05:02.603734+00:00,46.0,27.7,45.9,27.0,169,24.8,False
144021,2024-07-10 05:39:22.774828+00:00,46.0,27.7,45.9,27.0,169,24.8,False
144037,2024-07-10 05:54:23.497185+00:00,46.0,27.7,45.9,27.0,182,24.8,False
144053,2024-07-10 06:09:24.208626+00:00,46.0,27.7,46.1,27.0,181,24.8,False
144069,2024-07-10 06:24:24.843520+00:00,46.0,27.7,46.1,27.0,176,24.8,False
144085,2024-07-10 06:39:25.553846+00:00,46.0,27.7,46.2,26.9,176,24.8,False
144101,2024-07-10 06:54:26.279212+00:00,46.0,27.7,46.4,26.9,209,24.9,False
144117,2024-07-10 07:09:26.988666+00:00,49.0,27.7,50.7,27.0,235,25.2,False
144133,2024-07-10 07:24:27.668310+00:00,50.0,27.7,51.3,27.0,242,25.4,False
144149,2024-07-10 07:39:28.360448+00:00,49.0,27.7,51.1,27.0,239,25.8,False
144165,2024-07-10 07:54:29.079344+00:00,49.0,27.7,50.9,27.0,239,26.0,False
144181,2024-07-10 08:09:29.805103+00:00,49.0,27.7,49.9,27.0,238,26.3,False
144197,2024-07-10 08:24:30.480527+00:00,49.0,27.8,49.8,27.0,237,26.4,False
144213,2024-07-10 08:39:31.141683+00:00,49.0,27.8,49.6,27.0,231,26.5,False
144229,2024-07-10 08:54:31.821395+00:00,49.0,27.8,49.5,27.1,232,26.6,False
144245,2024-07-10 09:09:32.484718+00:00,49.0,27.8,48.8,27.0,211,26.6,False
144263,2024-07-10 09:21:02.518053+00:00,47.0,27.7,47.1,26.9,211,26.4,False
144279,2024-07-10 09:31:03.011044+00:00,46.0,27.7,46.6,26.8,174,26.5,False
144295,2024-07-10 09:51:04.032628+00:00,45.0,27.6,46.6,26.8,173,26.6,False
144311,2024-07-10 10:01:04.509697+00:00,46.0,27.6,46.8,26.7,184,26.7,False
144327,2024-07-10 10:21:05.539122+00:00,47.0,27.5,47.7,26.7,184,26.8,False
144347,2024-07-10 10:33:50.879981+00:00,47.0,27.5,48.1,26.7,175,26.9,False
144363,2024-07-10 10:53:50.689799+00:00,47.0,27.4,48.2,26.6,182,26.9,False
144379,2024-07-10 11:04:54.184342+00:00,47.0,27.4,48.3,26.5,171,27.0,False
144395,2024-07-10 11:24:55.148618+00:00,48.0,27.4,48.5,26.5,177,27.1,False
144411,2024-07-10 11:36:54.750423+00:00,48.0,27.4,48.6,26.5,160,27.1,False
144427,2024-07-10 11:51:52.457983+00:00,48.0,27.3,47.5,26.4,142,27.1,False
144443,2024-07-10 12:01:52.987505+00:00,47.0,27.3,46.6,26.3,132,27.1,False
144459,2024-07-10 12:21:53.923912+00:00,45.0,27.1,45.4,26.2,117,27.1,False
144475,2024-07-10 12:31:54.433240+00:00,45.0,27.1,43.7,26.0,93,27.1,False
144491,2024-07-10 12:51:55.394716+00:00,42.0,26.9,41.3,26.0,86,27.2,False
144507,2024-07-10 13:01:55.851608+00:00,41.0,26.8,39.9,25.8,76,27.3,False
144523,2024-07-10 13:21:56.842774+00:00,39.0,26.7,38.1,25.7,59,27.3,False
144539,2024-07-10 13:31:57.349526+00:00,38.0,26.6,37.4,25.5,44,27.3,False
144555,2024-07-10 13:51:58.386435+00:00,37.0,26.3,36.8,25.5,41,27.2,False
144571,2024-07-10 14:01:58.865686+00:00,37.0,26.2,36.5,25.3,35,27.1,False
144587,2024-07-10 14:21:59.800904+00:00,36.0,26.1,36.2,25.2,35,26.9,False
144603,2024-07-10 14:32:00.327439+00:00,36.0,25.9,35.9,25.0,27,26.8,False
144619,2024-07-10 14:52:01.284608+00:00,36.0,25.8,35.6,24.9,22,26.6,False
144635,2024-07-10 15:02:01.752444+00:00,36.0,25.6,35.6,24.8,22,26.6,False
144651,2024-07-10 15:22:02.721777+00:00,35.0,25.5,35.4,24.7,24,26.6,False
144667,2024-07-10 15:32:03.226279+00:00,35.0,25.4,35.4,24.6,20,26.6,False
144683,2024-07-10 15:52:04.259836+00:00,35.0,25.3,35.3,24.5,8,26.5,False
144699,2024-07-10 16:02:04.742776+00:00,35.0,25.2,35.3,24.4,7,26.4,False
144715,2024-07-10 16:22:05.800323+00:00,35.0,25.1,34.9,24.4,19,26.7,False
144731,2024-07-10 16:32:06.296496+00:00,35.0,25.0,34.7,24.4,20,26.8,False
144747,2024-07-10 16:52:07.267219+00:00,35.0,25.0,34.5,24.5,16,27.0,False
144763,2024-07-10 17:02:07.791325+00:00,35.0,24.9,34.2,24.5,17,27.1,False
144779,2024-07-10 17:22:08.809506+00:00,34.0,24.9,33.8,24.5,14,27.1,False
144795,2024-07-10 17:32:09.253817+00:00,34.0,24.9,33.8,24.6,26,27.1,False
144811,2024-07-10 17:52:10.234778+00:00,37.0,24.9,37.6,24.6,57,27.5,False
144829,2024-07-10 18:04:35.788645+00:00,39.0,25.1,38.8,24.9,69,27.7,False
144845,2024-07-10 18:24:36.757425+00:00,39.0,25.2,39.5,25.1,69,28.1,False
144861,2024-07-10 18:34:37.240531+00:00,39.0,25.5,39.6,25.2,75,28.2,False
144877,2024-07-10 18:54:38.262286+00:00,40.0,25.6,40.0,25.4,77,28.6,False
144893,2024-07-10 19:04:38.830542+00:00,40.0,25.8,40.0,25.5,82,29.6,False
144909,2024-07-10 19:24:39.849500+00:00,40.0,25.9,37.9,25.6,61,30.1,False
144925,2024-07-10 19:34:40.339065+00:00,39.0,25.9,36.6,25.6,51,30.6,False
144941,2024-07-10 19:54:41.349739+00:00,36.0,25.8,37.8,25.7,68,31.1,False
144957,2024-07-10 20:04:41.869135+00:00,38.0,25.9,38.5,25.7,72,31.3,False
144973,2024-07-10 20:23:48.855720+00:00,40.0,26.0,39.1,25.9,73,31.1,False
144991,2024-07-10 20:37:33.639147+00:00,40.0,26.2,39.4,26.0,78,30.3,False
145007,2024-07-10 20:47:55.085134+00:00,40.0,26.2,39.9,26.0,96,29.3,False
145023,2024-07-10 21:07:56.011610+00:00,39.0,26.4,39.9,26.1,77,28.6,False
145039,2024-07-10 21:17:56.439479+00:00,40.0,26.4,39.4,26.1,92,27.8,False
145055,2024-07-10 21:37:57.371709+00:00,41.0,26.4,40.1,26.2,85,27.3,False
145073,2024-07-10 21:55:58.271138+00:00,41.0,26.5,39.5,26.2,88,27.1,False
145089,2024-07-10 22:05:58.694848+00:00,41.0,26.5,39.6,26.2,91,26.7,False
145105,2024-07-10 22:16:20.117905+00:00,41.0,26.6,40.2,26.3,94,26.6,False
145121,2024-07-10 22:36:21.138942+00:00,41.0,26.6,40.5,26.3,95,26.4,False
145137,2024-07-10 22:46:21.693199+00:00,41.0,26.6,40.4,26.3,104,26.3,False
145155,2024-07-10 23:25:11.974242+00:00,41.0,26.7,40.6,26.3,105,26.1,False
145171,2024-07-10 23:40:12.676573+00:00,41.0,26.7,41.0,26.3,109,26.0,False
145187,2024-07-10 23:55:13.385923+00:00,41.0,26.7,41.1,26.3,112,25.8,False
145203,2024-07-11 00:10:14.040518+00:00,41.0,26.7,41.1,26.3,110,25.7,False
145221,2024-07-11 00:16:12.057022+00:00,42.0,26.7,41.2,26.3,112,25.6,False
145237,2024-07-11 00:36:13.037446+00:00,42.0,26.7,41.4,26.3,110,25.4,False
145253,2024-07-11 00:46:13.550370+00:00,42.0,26.7,41.5,26.3,112,25.3,False
145269,2024-07-11 01:06:14.527047+00:00,42.0,26.8,41.5,26.3,116,25.2,False
145285,2024-07-11 01:16:15.054373+00:00,42.0,26.8,41.6,26.3,118,25.1,False
145305,2024-07-11 01:38:33.057312+00:00,42.0,26.8,41.7,26.3,121,25.1,False
145321,2024-07-11 01:52:36.545313+00:00,42.0,26.8,41.8,26.3,117,25.1,False
145337,2024-07-11 02:07:07.384714+00:00,42.0,26.8,41.9,26.3,121,24.9,False
145353,2024-07-11 02:17:07.858737+00:00,42.0,26.8,42.1,26.4,125,24.9,False
145369,2024-07-11 02:37:08.756640+00:00,42.0,26.9,42.2,26.4,127,24.8,False
145387,2024-07-11 02:52:36.445825+00:00,42.0,26.9,42.4,26.4,132,24.8,False
145403,2024-07-11 03:02:36.905760+00:00,42.0,26.9,42.5,26.4,127,24.7,False
145419,2024-07-11 03:22:37.875058+00:00,42.0,26.9,42.6,26.4,139,24.6,False
145435,2024-07-11 03:32:38.364877+00:00,42.0,26.9,42.7,26.4,139,24.6,False
145451,2024-07-11 03:52:39.347681+00:00,43.0,26.9,42.9,26.4,135,24.5,False
145469,2024-07-11 04:04:10.850321+00:00,43.0,27.0,42.9,26.4,138,24.4,False
145485,2024-07-11 04:24:11.839806+00:00,43.0,27.0,43.1,26.4,142,24.4,False
145501,2024-07-11 04:34:12.297276+00:00,43.0,27.0,43.1,26.4,144,24.3,False
145517,2024-07-11 04:54:13.259901+00:00,43.0,27.0,43.3,26.4,138,24.3,False
145533,2024-07-11 05:04:13.736104+00:00,43.0,27.0,43.3,26.4,141,24.2,False
145551,2024-07-11 05:19:22.007985+00:00,43.0,27.0,43.5,26.4,141,24.2,False
145567,2024-07-11 05:39:22.970781+00:00,43.0,27.0,43.5,26.5,162,24.1,False
145583,2024-07-11 05:49:23.419046+00:00,43.0,27.0,43.7,26.5,155,24.1,False
145599,2024-07-11 06:09:24.327931+00:00,44.0,27.1,43.7,26.4,161,24.1,False
145615,2024-07-11 06:19:24.761081+00:00,44.0,27.0,44.3,26.4,167,24.1,False
145631,2024-07-11 06:39:25.775042+00:00,44.0,27.1,44.6,26.5,159,24.4,False
145647,2024-07-11 06:49:26.268805+00:00,44.0,27.0,44.8,26.5,163,24.8,False
145663,2024-07-11 07:09:27.211826+00:00,45.0,27.1,44.8,26.5,176,25.0,False
145679,2024-07-11 07:40:34.919603+00:00,45.0,27.1,45.0,26.5,176,25.4,False
145697,2024-07-11 07:53:52.276163+00:00,45.0,27.1,45.3,26.5,174,25.9,False
145713,2024-07-11 08:04:22.803638+00:00,45.0,27.1,46.1,26.6,172,26.0,False
145729,2024-07-11 08:31:38.079052+00:00,45.0,27.1,46.2,26.7,176,26.3,False
145747,2024-07-11 08:52:54.192864+00:00,45.0,27.1,46.6,26.7,180,26.4,False
145763,2024-07-11 09:25:39.794509+00:00,45.0,27.1,46.8,26.8,182,26.5,False
145781,2024-07-11 09:33:57.198228+00:00,45.0,27.1,47.4,26.9,190,26.8,False
145797,2024-07-11 09:54:28.214254+00:00,45.0,27.1,48.2,27.0,191,27.1,False
145813,2024-07-11 10:21:43.508571+00:00,45.0,27.1,48.2,27.0,191,27.4,False
145831,2024-07-11 10:32:59.162829+00:00,45.0,27.1,48.6,27.1,194,27.6,False
145847,2024-07-11 10:54:31.266704+00:00,45.0,27.1,48.9,27.2,198,27.7,False
145863,2024-07-11 11:20:45.007891+00:00,45.0,27.1,49.0,27.3,201,27.8,False
145879,2024-07-11 11:31:46.922870+00:00,45.0,27.1,48.8,27.3,195,28.1,False
145897,2024-07-11 11:53:03.254327+00:00,45.0,27.1,48.4,27.4,204,28.2,False
145913,2024-07-11 12:02:33.211537+00:00,47.0,27.1,46.9,27.4,163,28.1,False
145929,2024-07-11 12:22:34.037928+00:00,43.0,28.0,42.7,27.2,128,27.9,False
145947,2024-07-11 12:32:34.529337+00:00,41.0,27.7,41.0,27.0,128,27.6,False
145963,2024-07-11 12:50:36.340747+00:00,38.0,27.5,38.1,26.8,80,27.4,False
145979,2024-07-11 13:10:37.351686+00:00,37.0,27.3,36.9,26.6,63,27.3,False
145995,2024-07-11 13:20:37.794648+00:00,36.0,27.2,35.1,26.5,54,27.1,False
